district,sector,cell,village
Gatsibo,Gatsibo,Manishya,Rugarama
Gatsibo,Gatsibo,Mugera,Kabuga
Gatsibo,Gatsibo,Mugera,Kamasapfu
Gatsibo,Gatsibo,Mugera,Karambo I
Gatsibo,Gatsibo,Mugera,Kavumu
Gatsibo,Gatsibo,Mugera,Kayisha
Gatsibo,Gatsibo,Mugera,Kiraritsi
Gatsibo,Gatsibo,Mugera,Mugera
Gatsibo,Gatsibo,Mugera,Nyarukoni I
Gatsibo,Gatsibo,Mugera,Rurama
Gatsibo,Gatsibo,Nyabicwamba,Agakenyeri
Gatsibo,Gatsibo,Nyabicwamba,Agakomeye
Gatsibo,Gatsibo,Nyabicwamba,Agatoma
Gatsibo,Gatsibo,Nyabicwamba,Gatungu
Gatsibo,Gatsibo,Nyabicwamba,Kabashenda
Gatsibo,Gatsibo,Nyabicwamba,Kaduha
Gatsibo,Gatsibo,Nyabicwamba,Kigarama
Gatsibo,Gatsibo,Nyabicwamba,Nyabiheke
Gatsibo,Gatsibo,Nyabicwamba,Nyamuduha
Gatsibo,Gatsibo,Nyabicwamba,Rucumbo
Gatsibo,Gatsibo,Nyabicwamba,Rutovu
Gatsibo,Gatsibo,Nyabicwamba,Ryabakame
Gatsibo,Gatsibo,Nyabicwamba,Ryebare
Gatsibo,Gatsibo,Nyagahanga,Gitega
Gatsibo,Gatsibo,Nyagahanga,Karama
Gatsibo,Gatsibo,Nyagahanga,Kizinga
Gatsibo,Gatsibo,Nyagahanga,Mangarama
Gatsibo,Gatsibo,Nyagahanga,Nyagahanga
Gatsibo,Gatsibo,Nyagahanga,Nyakibande
Gatsibo,Gatsibo,Nyagahanga,Rugarama
Gatsibo,Gatsibo,Nyagahanga,Rusenge
Gatsibo,Gitoki,Bukomane,Bukomane
Gatsibo,Gitoki,Bukomane,Muburembo
Gatsibo,Gitoki,Bukomane,Gakiri
Gatsibo,Gitoki,Bukomane,Gisaka
Gatsibo,Gitoki,Bukomane,Kigomero
Gatsibo,Gitoki,Bukomane,Mungaju
Gatsibo,Gitoki,Bukomane,Nyakayaga
Gatsibo,Gitoki,Bukomane,Mururema
Gatsibo,Gitoki,Bukomane,Rwagitima
Gatsibo,Gitoki,Bukomane,Ryarukaza
Gatsibo,Gitoki,Cyabusheshe,Binunga
Gatsibo,Gitoki,Cyabusheshe,Cyabusheshe
Gatsibo,Gitoki,Cyabusheshe,Cyoto
Gatsibo,Gitoki,Cyabusheshe,Kigabiro
Gatsibo,Gitoki,Cyabusheshe,Kivuba
Gatsibo,Gitoki,Cyabusheshe,Nyarunazi
Gatsibo,Gitoki,Cyabusheshe,Rushashi
Gatsibo,Gitoki,Karubungo,Gisharara 
Gatsibo,Gitoki,Karubungo,Isangano
Gatsibo,Gitoki,Karubungo,Kagugu
Gatsibo,Gitoki,Karubungo,Kamuhenda
Gatsibo,Gitoki,Karubungo,Karubungo
Gatsibo,Gitoki,Karubungo,Kinyange
Gatsibo,Gitoki,Karubungo,Nyagacyamo
Gatsibo,Gitoki,Karubungo,Nyarugarama
Gatsibo,Gitoki,Karubungo,Rugarama
Gatsibo,Gitoki,Karubungo,Rwamuhinga
Gatsibo,Gitoki,Karubungo,Sata
Gatsibo,Gitoki,Mpondwa,Akibiraro
Gatsibo,Gitoki,Mpondwa,Akuruganda
Gatsibo,Gitoki,Mpondwa,Bukira
Gatsibo,Gitoki,Mpondwa,Bwiza
Gatsibo,Gitoki,Mpondwa,Gahama
Gatsibo,Gitoki,Mpondwa,Nyakabungo
Gatsibo,Gitoki,Mpondwa,Nyaruhanga
Gatsibo,Gitoki,Mpondwa,Ryabugenge
Gatsibo,Gitoki,Mpondwa,Tsima
Gatsibo,Gitoki,Nyamirama,Gahabo
Gatsibo,Gitoki,Nyamirama,Kagarama
Gatsibo,Gitoki,Nyamirama,Kinteko
Gatsibo,Gitoki,Nyamirama,Kwishaba
Gatsibo,Gitoki,Nyamirama,Minago
Gatsibo,Gitoki,Nyamirama,Mwanama
Gatsibo,Gitoki,Nyamirama,Nyabikenke
Gatsibo,Gitoki,Nyamirama,Nyamuraza
Gatsibo,Gitoki,Nyamirama,Nyarukombe
Gatsibo,Gitoki,Nyamirama,Rukiri
Gatsibo,Gitoki,Nyamirama,Rwinsanga
Gatsibo,Gitoki,Rubira,Gakiri
Gatsibo,Gitoki,Rubira,Gikuyu
Gatsibo,Gitoki,Rubira,Kavumu
Gatsibo,Gitoki,Rubira,Nyakabota
Gatsibo,Gitoki,Rubira,Nyakagarama
Gatsibo,Gitoki,Rubira,Nyamengo
Gatsibo,Gitoki,Rubira,Rugarama
Gatsibo,Gitoki,Rubira,Rurehe
Gatsibo,Gitoki,Rubira,Rwintama
Gatsibo,Kabarore,Kabarore,Bihinga
Gatsibo,Kabarore,Kabarore,Kabarore I
Gatsibo,Kabarore,Kabarore,Kabaroreii
Gatsibo,Kabarore,Kabarore,Kabingo
Gatsibo,Kabarore,Kabeza,Gatoki
Gatsibo,Kabarore,Kabeza,Kabeza
Gatsibo,Kabarore,Kabeza,Mishenyi
Gatsibo,Kabarore,Kabeza,Ryanjeru
Gatsibo,Kabarore,Karenge,Karenge
Gatsibo,Kabarore,Karenge,Mutarama
Gatsibo,Kabarore,Karenge,Nyarubuye
Gatsibo,Kabarore,Marimba,Kabare
Gatsibo,Kabarore,Marimba,Kanteri
Gatsibo,Kabarore,Marimba,Marimba
Gatsibo,Kabarore,Marimba,Nyarwanya
Gatsibo,Kabarore,Marimba,Rebero
Gatsibo,Kabarore,Marimba,Rutenderi
Gatsibo,Kabarore,Marimba,Rwimbogo
Gatsibo,Kabarore,Nyabikiri,Kabeza
Gatsibo,Kabarore,Nyabikiri,Ngarama
Gatsibo,Kabarore,Nyabikiri,Nyabikiri
Gatsibo,Kabarore,Simbwa,Kibondo I
Gatsibo,Kabarore,Simbwa,Kibondo Ii
Gatsibo,Kabarore,Simbwa,Ruhuha
Gatsibo,Kabarore,Simbwa,Simbwa
Gatsibo,Kageyo,Busetsa,Busetsa
Gatsibo,Kageyo,Busetsa,Cyabuhimbiri
Gatsibo,Kageyo,Busetsa,Cyatoko
Gatsibo,Kageyo,Busetsa,Gitebwe
Gatsibo,Kageyo,Busetsa,Kaninga
Gatsibo,Kageyo,Busetsa,Kayenzi
Gatsibo,Kageyo,Busetsa,Kivugiza
Gatsibo,Kageyo,Busetsa,Nyarubuye
Gatsibo,Kageyo,Busetsa,Nyarusange
Gatsibo,Kageyo,Busetsa,Rugarama
Gatsibo,Kageyo,Busetsa,Rwikubo
Gatsibo,Kageyo,Busetsa,Tsima
Gatsibo,Kageyo,Gituza,Bugarama
Gatsibo,Kageyo,Gituza,Gisiza
Gatsibo,Kageyo,Gituza,Kabacuzi
Gatsibo,Kageyo,Gituza,Kigara
Gatsibo,Kageyo,Gituza,Mpama
Gatsibo,Kageyo,Gituza,Nyakabare
Gatsibo,Kageyo,Gituza,Rwabihumbi
Gatsibo,Kageyo,Kintu,Gakeri
Gatsibo,Kageyo,Kintu,Jabiro
Gatsibo,Kageyo,Kintu,Kigando
Gatsibo,Kageyo,Kintu,Kirara
Gatsibo,Kageyo,Kintu,Nyakabungo
Gatsibo,Kageyo,Kintu,Rutoma
Gatsibo,Kageyo,Kintu,Ryabushogoro
Gatsibo,Kageyo,Nyagisozi,Agatare
Gatsibo,Kageyo,Nyagisozi,Kageyo
Gatsibo,Kageyo,Nyagisozi,Kashango
Gatsibo,Kageyo,Nyagisozi,Kinyana
Gatsibo,Kageyo,Nyagisozi,Nyabukobero
Gatsibo,Kageyo,Nyagisozi,Nyagisozi
Gatsibo,Kageyo,Nyagisozi,Rukira
Gatsibo,Kiramuruzi,Akabuga,Akagarama
Gatsibo,Kiramuruzi,Akabuga,Akarambo
Gatsibo,Kiramuruzi,Akabuga,Amataba
Gatsibo,Kiramuruzi,Akabuga,Bushenyi
Gatsibo,Kiramuruzi,Akabuga,Businde
Gatsibo,Kiramuruzi,Akabuga,Kiramuruzi
Gatsibo,Kiramuruzi,Akabuga,Kiyogori
Gatsibo,Kiramuruzi,Akabuga,Nduba
Gatsibo,Kiramuruzi,Akabuga,Ubuhoro
Gatsibo,Kiramuruzi,Gakenke,Akabingo
Gatsibo,Kiramuruzi,Gakenke,Akamasine
Gatsibo,Kiramuruzi,Gakenke,Akurusizi
Gatsibo,Kiramuruzi,Gakenke,Bwunyu
Gatsibo,Kiramuruzi,Gakenke,Gatugunda
Gatsibo,Kiramuruzi,Gakenke,Gipangu
Gatsibo,Kiramuruzi,Gakenke,Kayita
Gatsibo,Kiramuruzi,Gakenke,Nyakagarama
Gatsibo,Kiramuruzi,Gakenke,Nyamarebe
Gatsibo,Kiramuruzi,Gakenke,Rwagashyaba
Gatsibo,Kiramuruzi,Gakenke,Umurehe
Gatsibo,Kiramuruzi,Gakoni,Karuhura
Gatsibo,Kiramuruzi,Gakoni,Kiyovu
Gatsibo,Kiramuruzi,Gakoni,Kumana
Gatsibo,Kiramuruzi,Gakoni,Kumunini
Gatsibo,Kiramuruzi,Gakoni,Kumwiga
Gatsibo,Kiramuruzi,Gakoni,Rwajembe
Gatsibo,Kiramuruzi,Nyabisindu,Akabare
Gatsibo,Kiramuruzi,Nyabisindu,Akabuga
Gatsibo,Kiramuruzi,Nyabisindu,Akantunga
Gatsibo,Kiramuruzi,Nyabisindu,Bushenyi
Gatsibo,Kiramuruzi,Nyabisindu,Gahoko
Gatsibo,Kiramuruzi,Nyabisindu,Gasave
Gatsibo,Kiramuruzi,Nyabisindu,Gitunginka
Gatsibo,Kiramuruzi,Nyabisindu,Itaba
Gatsibo,Kiramuruzi,Nyabisindu,Karaba
Gatsibo,Kiramuruzi,Nyabisindu,Nyagasambu
Gatsibo,Kiramuruzi,Nyabisindu,Nyagashenyi
Gatsibo,Kiramuruzi,Nyabisindu,Nyarusambu
Gatsibo,Kiramuruzi,Nyabisindu,Rugenge
Gatsibo,Kiziguro,Agakomeye,Agatovu
Gatsibo,Kiziguro,Agakomeye,Akabingo
Gatsibo,Kiziguro,Agakomeye,Akingondo
Gatsibo,Kiziguro,Agakomeye,Bishenyi
Gatsibo,Kiziguro,Agakomeye,Bwiza
Gatsibo,Kiziguro,Agakomeye,Isangano
Gatsibo,Kiziguro,Agakomeye,Ishanti
Gatsibo,Kiziguro,Agakomeye,Munanira
Gatsibo,Kiziguro,Agakomeye,Muringa
Gatsibo,Kiziguro,Agakomeye,Nyungwe
Gatsibo,Kiziguro,Agakomeye,Ubutatu
Gatsibo,Kiziguro,Mbogo,Akabuye
Gatsibo,Kiziguro,Mbogo,Akavumu
Gatsibo,Kiziguro,Mbogo,Nyakabungo
Gatsibo,Kiziguro,Mbogo,Nyakagarama
Gatsibo,Kiziguro,Mbogo,Rebero
Gatsibo,Kiziguro,Mbogo,Ryabihura
Gatsibo,Kiziguro,Mbogo,Ryamuhuzi
Gatsibo,Kiziguro,Ndatemwa,Akabagendo
Gatsibo,Kiziguro,Ndatemwa,Akamamesa
Gatsibo,Kiziguro,Ndatemwa,Akarambo
Gatsibo,Kiziguro,Ndatemwa,Bidudu
Gatsibo,Kiziguro,Ndatemwa,Gakunyu
Gatsibo,Kiziguro,Ndatemwa,Gihinga
Gatsibo,Kiziguro,Ndatemwa,Gorora
Gatsibo,Kiziguro,Ndatemwa,Kabukungu
Gatsibo,Kiziguro,Ndatemwa,Kanyonyomba
Gatsibo,Kiziguro,Ndatemwa,Kigarama
Gatsibo,Kiziguro,Ndatemwa,Kinunga
Gatsibo,Kiziguro,Ndatemwa,Mataba
Gatsibo,Kiziguro,Ndatemwa,Mishunzi
Gatsibo,Kiziguro,Ndatemwa,Murehe
Gatsibo,Kiziguro,Ndatemwa,Nyagashenyi
Gatsibo,Kiziguro,Ndatemwa,Rubungo
Gatsibo,Kiziguro,Ndatemwa,Rukungu
Gatsibo,Kiziguro,Ndatemwa,Ryarugema
Gatsibo,Kiziguro,Rubona,Agatare
Gatsibo,Kiziguro,Rubona,Akagarama
Gatsibo,Kiziguro,Rubona,Amarende
Gatsibo,Kiziguro,Rubona,Bwiza
Gatsibo,Kiziguro,Rubona,Cyarutabira
Gatsibo,Kiziguro,Rubona,Ihema
Gatsibo,Kiziguro,Rubona,Iramba
Gatsibo,Kiziguro,Rubona,Kigabiro
Gatsibo,Kiziguro,Rubona,Kigoroba
Gatsibo,Kiziguro,Rubona,Kinimba
Gatsibo,Kiziguro,Rubona,Nyagasambu
Gatsibo,Kiziguro,Rubona,Nyarurembo
Gatsibo,Kiziguro,Rubona,Rubaya
Gatsibo,Kiziguro,Rubona,Rubira
Gatsibo,Kiziguro,Rubona,Ryakabucye
Gatsibo,Kiziguro,Rubona,Ryanyiranyana
Gatsibo,Kiziguro,Rubona,Tubindi
Gatsibo,Muhura,Bibare,Agasharu 
Gatsibo,Muhura,Bibare,Akabuga 
Gatsibo,Muhura,Bibare,Akagasaro
Gatsibo,Muhura,Bibare,Cyahafi
Gatsibo,Muhura,Bibare,Cyarugira 
Gatsibo,Muhura,Bibare,Cyaruhagazi 
Gatsibo,Muhura,Bibare,Gasigati
Gatsibo,Muhura,Bibare,Kinyaga
Gatsibo,Muhura,Bibare,Maryohe
Gatsibo,Muhura,Bibare,Mugogo
Gatsibo,Muhura,Bibare,Musasa
Gatsibo,Muhura,Bibare,Rutoma
Gatsibo,Muhura,Bibare,Rwangendo
Gatsibo,Muhura,Gakorokombe,Agahama
Gatsibo,Muhura,Gakorokombe,Agasharu
Gatsibo,Muhura,Gakorokombe,Biniga
Gatsibo,Muhura,Gakorokombe,Kinihira
Gatsibo,Muhura,Gakorokombe,Nyarubuye
Gatsibo,Muhura,Gakorokombe,Umunini
Gatsibo,Muhura,Gakorokombe,Urubiri
Gatsibo,Muhura,Gakorokombe,Urugarama
Gatsibo,Muhura,Gakorokombe,Uwakibungo
Gatsibo,Muhura,Mamfu,Agatagara
Gatsibo,Muhura,Mamfu,Akabirizi
Gatsibo,Muhura,Mamfu,Akamamana
Gatsibo,Muhura,Mamfu,Akamatamu
Gatsibo,Muhura,Mamfu,Akarengo
Gatsibo,Muhura,Mamfu,Kamugenge
Gatsibo,Muhura,Mamfu,Kaziga
Gatsibo,Muhura,Mamfu,Ruhinga
Gatsibo,Muhura,Mamfu,Rwanama
Gatsibo,Muhura,Mamfu,Umunanira
Gatsibo,Muhura,Rumuli,Gihembe
Gatsibo,Muhura,Rumuli,Juga
Gatsibo,Muhura,Rumuli,Kabeza
Gatsibo,Muhura,Rumuli,Karama
Gatsibo,Muhura,Rumuli,Kigarama
Gatsibo,Muhura,Rumuli,Ntungamo
Gatsibo,Muhura,Rumuli,Nyange
Gatsibo,Muhura,Rumuli,Rwasama
Gatsibo,Muhura,Rumuli,Rweza
Gatsibo,Muhura,Rumuli,Umurambi
Gatsibo,Muhura,Taba,Cyoga I
Gatsibo,Muhura,Taba,Cyoga Ii
Gatsibo,Muhura,Taba,Gahanga
Gatsibo,Muhura,Taba,Gatare
Gatsibo,Muhura,Taba,Kanyinya
Gatsibo,Muhura,Taba,Karenge
Gatsibo,Muhura,Taba,Matyazo
Gatsibo,Muhura,Taba,Mayora
Gatsibo,Muhura,Taba,Mwambaro
Gatsibo,Muhura,Taba,Nshoro
Gatsibo,Muhura,Taba,Rugarama
Gatsibo,Muhura,Taba,Ruhenda
Gatsibo,Muhura,Taba,Rususa
Gatsibo,Muhura,Taba,Rwangendo
Gatsibo,Muhura,Taba,Taba
Gatsibo,Murambi,Murambi,Agacyamo
Gatsibo,Murambi,Murambi,Agasharu
Gatsibo,Murambi,Murambi,Agatagara
Gatsibo,Murambi,Murambi,Akamashya
Gatsibo,Murambi,Murambi,Byimana
Gatsibo,Murambi,Murambi,Kabarondo
Gatsibo,Murambi,Murambi,Kabuga
Gatsibo,Murambi,Murambi,Kigote
Gatsibo,Murambi,Murambi,Kimironko
Gatsibo,Murambi,Murambi,Kiniga
Gatsibo,Murambi,Murambi,Mataba
Gatsibo,Murambi,Murambi,Ryampunga
Gatsibo,Murambi,Murambi,Urugarama 
Gatsibo,Murambi,Nyamiyaga,Bweranyange
Gatsibo,Murambi,Nyamiyaga,Kabeza
Gatsibo,Murambi,Nyamiyaga,Kagenge
Gatsibo,Murambi,Nyamiyaga,Kiniga
Gatsibo,Murambi,Nyamiyaga,Runyinya
Gatsibo,Murambi,Rwankuba,Akarambo
Gatsibo,Murambi,Rwankuba,Akayenzi
Gatsibo,Murambi,Rwankuba,Ikinyaga
Gatsibo,Murambi,Rwankuba,Impanzi
Gatsibo,Murambi,Rwankuba,Nyagasambu
Gatsibo,Murambi,Rwankuba,Nyagatovu
Gatsibo,Murambi,Rwankuba,Umwiga
Gatsibo,Murambi,Rwankuba,Urugarama
Gatsibo,Murambi,Rwimitereri,Bushenyi
Gatsibo,Murambi,Rwimitereri,Bweya
Gatsibo,Murambi,Rwimitereri,Byimana
Gatsibo,Murambi,Rwimitereri,Kibumba
Gatsibo,Murambi,Rwimitereri,Kigote
Gatsibo,Murambi,Rwimitereri,Kimondo
Gatsibo,Murambi,Rwimitereri,Kinunga
Gatsibo,Murambi,Rwimitereri,Nyakabanda
Gatsibo,Murambi,Rwimitereri,Rugarama
Gatsibo,Ngarama,Bugamba,Akagerero
Gatsibo,Ngarama,Bugamba,Cyamuganga
Gatsibo,Ngarama,Bugamba,Kajevuba
Gatsibo,Ngarama,Bugamba,Kinihira
Gatsibo,Ngarama,Bugamba,Kinyinya
Gatsibo,Ngarama,Karambi,Cyankondo
Gatsibo,Ngarama,Karambi,Kamuri
Gatsibo,Ngarama,Karambi,Karambi
Gatsibo,Ngarama,Karambi,Kimbugu
Gatsibo,Ngarama,Karambi,Mishenyi
Gatsibo,Ngarama,Karambi,Ruhuha
Gatsibo,Ngarama,Karambi,Rurama
Gatsibo,Ngarama,Karambi,Rushenyi
Gatsibo,Ngarama,Karambi,Ruziranyenzi
Gatsibo,Ngarama,Karambi,Rwagakara
Gatsibo,Ngarama,Kigasha,Akabuga
Gatsibo,Ngarama,Kigasha,Akabuye
Gatsibo,Ngarama,Kigasha,Akagarama
Gatsibo,Ngarama,Kigasha,Akajevuba
Gatsibo,Ngarama,Kigasha,Byimana
Gatsibo,Ngarama,Kigasha,Cyabahima
Gatsibo,Ngarama,Kigasha,Cyahafi
Gatsibo,Ngarama,Kigasha,Gikundamvura
Gatsibo,Ngarama,Kigasha,Ikirongo
Gatsibo,Ngarama,Kigasha,Iperu
Gatsibo,Ngarama,Kigasha,Kinunga
Gatsibo,Ngarama,Kigasha,Kiyovu
Gatsibo,Ngarama,Kigasha,Kizunguruko
Gatsibo,Ngarama,Kigasha,Mbogo
Gatsibo,Ngarama,Kigasha,Nyagisa
Gatsibo,Ngarama,Kigasha,Nyantojo
Gatsibo,Ngarama,Kigasha,Rukombe
Gatsibo,Ngarama,Kigasha,Rurama
Gatsibo,Ngarama,Kigasha,Ruyonza
Gatsibo,Ngarama,Kigasha,Rwangingo
Gatsibo,Ngarama,Ngarama,Amahoro
Gatsibo,Ngarama,Ngarama,Gatungo
Gatsibo,Ngarama,Ngarama,Ibare
Gatsibo,Ngarama,Ngarama,Intsinzi
Gatsibo,Ngarama,Ngarama,Kabeho
Gatsibo,Ngarama,Ngarama,Kiyovu
Gatsibo,Ngarama,Ngarama,Rugarama
Gatsibo,Ngarama,Ngarama,Urukundo
Gatsibo,Ngarama,Nyarubungo,Burambira
Gatsibo,Ngarama,Nyarubungo,Kintarama
Gatsibo,Ngarama,Nyarubungo,Kivumu
Gatsibo,Ngarama,Nyarubungo,Murama
Gatsibo,Ngarama,Nyarubungo,Rugarama
Gatsibo,Ngarama,Nyarubungo,Ruhengeri
Gatsibo,Ngarama,Nyarubungo,Rutovu
Gatsibo,Ngarama,Nyarubungo,Rwiri
Gatsibo,Nyagihanga,Gitinda,Gatungo
Gatsibo,Nyagihanga,Gitinda,Isangano
Gatsibo,Nyagihanga,Gitinda,Kibimbiri
Gatsibo,Nyagihanga,Gitinda,Kintarama
Gatsibo,Nyagihanga,Gitinda,Kirehe
Gatsibo,Nyagihanga,Gitinda,Kiziba
Gatsibo,Nyagihanga,Gitinda,Nyabukingi
Gatsibo,Nyagihanga,Gitinda,Rushenyi
Gatsibo,Nyagihanga,Gitinda,Twegerane
Gatsibo,Nyagihanga,Kibare,Bitaba
Gatsibo,Nyagihanga,Kibare,Bushashari
Gatsibo,Nyagihanga,Kibare,Bwicaro
Gatsibo,Nyagihanga,Kibare,Gashure
Gatsibo,Nyagihanga,Kibare,Gatyazo
Gatsibo,Nyagihanga,Kibare,Kagera
Gatsibo,Nyagihanga,Kibare,Kigarama
Gatsibo,Nyagihanga,Kibare,Kukabare
Gatsibo,Nyagihanga,Kibare,Murambi
Gatsibo,Nyagihanga,Kibare,Rugaragara
Gatsibo,Nyagihanga,Mayange,Kabuye
Gatsibo,Nyagihanga,Mayange,Kajevuba
Gatsibo,Nyagihanga,Mayange,Kamatamu
Gatsibo,Nyagihanga,Mayange,Mpangare I
Gatsibo,Nyagihanga,Mayange,Mpangare Ii
Gatsibo,Nyagihanga,Mayange,Neke
Gatsibo,Nyagihanga,Mayange,Nyarubuye
Gatsibo,Nyagihanga,Mayange,Rweza
Gatsibo,Nyagihanga,Murambi,Gishikiri
Gatsibo,Nyagihanga,Murambi,Kabeza
Gatsibo,Nyagihanga,Murambi,Kagarama
Gatsibo,Nyagihanga,Murambi,Kanyinya
Gatsibo,Nyagihanga,Murambi,Mubirembo
Gatsibo,Nyagihanga,Murambi,Munanira
Gatsibo,Nyagihanga,Murambi,Rukoma
Gatsibo,Nyagihanga,Murambi,Rusenge
Gatsibo,Nyagihanga,Murambi,Umugamba
Gatsibo,Nyagihanga,Nyagitabire,Byimana
Gatsibo,Nyagihanga,Nyagitabire,Kabudogo
Gatsibo,Nyagihanga,Nyagitabire,Kamiseke
Gatsibo,Nyagihanga,Nyagitabire,Kamurara
Gatsibo,Nyagihanga,Nyagitabire,Kibatsi
Gatsibo,Nyagihanga,Nyagitabire,Kuwingeri
Gatsibo,Nyagihanga,Nyagitabire,Mataba
Gatsibo,Nyagihanga,Nyagitabire,Mpashani
Gatsibo,Nyagihanga,Nyagitabire,Nyamikamba
Gatsibo,Nyagihanga,Nyagitabire,Par-chance
Gatsibo,Nyagihanga,Nyagitabire,Rwintare
Gatsibo,Nyagihanga,Nyamirama,Burembo
Gatsibo,Nyagihanga,Nyamirama,Butumba
Gatsibo,Nyagihanga,Nyamirama,Cyanyanoga
Gatsibo,Nyagihanga,Nyamirama,Kabuga
Gatsibo,Nyagihanga,Nyamirama,Nyakabungo
Gatsibo,Nyagihanga,Nyamirama,Nyamiyaga
Gatsibo,Nyagihanga,Nyamirama,Rugarama
Gatsibo,Nyagihanga,Nyamirama,Rugogwe
Gatsibo,Remera,Bushobora,Abanyangeyo
Gatsibo,Remera,Bushobora,Agasenga
Gatsibo,Remera,Bushobora,Akagarama I
Gatsibo,Remera,Bushobora,Akagarama Ii
Gatsibo,Remera,Bushobora,Akamabuye
Gatsibo,Remera,Bushobora,Akankusi
Gatsibo,Remera,Bushobora,Gumino
Gatsibo,Remera,Bushobora,Nyagatabire
Gatsibo,Remera,Bushobora,Rwagitima
Gatsibo,Remera,Butiruka,Akabuga
Gatsibo,Remera,Butiruka,Gasabo
Gatsibo,Remera,Butiruka,Icyerekezo
Gatsibo,Remera,Butiruka,Urushenyi
Gatsibo,Remera,Kigabiro,Akabuga
Gatsibo,Remera,Kigabiro,Amataba
Gatsibo,Remera,Kigabiro,Byimana
Gatsibo,Remera,Kigabiro,Kanyinya
Gatsibo,Remera,Kigabiro,Kigabiro
Gatsibo,Remera,Kigabiro,Runyinya
Gatsibo,Remera,Kigabiro,Rwamusaro
Gatsibo,Remera,Kigabiro,Rwikubo
Gatsibo,Remera,Kigabiro,Ryarutsinzi
Gatsibo,Remera,Nyagakombe,Akababito
Gatsibo,Remera,Nyagakombe,Karufuri
Gatsibo,Remera,Nyagakombe,Nyakanga
Gatsibo,Remera,Nyagakombe,Nyamarebe
Gatsibo,Remera,Nyagakombe,Nyaruhoko
Gatsibo,Remera,Rurenge,Akagarama
Gatsibo,Remera,Rurenge,Butinza
Gatsibo,Remera,Rurenge,Kagunga
Gatsibo,Remera,Rurenge,Kibenga
Gatsibo,Remera,Rurenge,Nyagasozi
Gatsibo,Remera,Rurenge,Rubare
Gatsibo,Remera,Rurenge,Rugarama
Gatsibo,Remera,Rurenge,Rurenge
Gatsibo,Remera,Rwarenga,Cyeru
Gatsibo,Remera,Rwarenga,Kabuye
Gatsibo,Remera,Rwarenga,Kagasha
Gatsibo,Remera,Rwarenga,Kigarama
Gatsibo,Remera,Rwarenga,Nyamugari
Gatsibo,Remera,Rwarenga,Nyarubuye
Gatsibo,Remera,Rwarenga,Rushenyi
Gatsibo,Remera,Rwarenga,Umunini
Gatsibo,Rugarama,Bugarama,Akenene
Gatsibo,Rugarama,Bugarama,Kabare
Gatsibo,Rugarama,Bugarama,Nyagasiga
Gatsibo,Rugarama,Bugarama,Rebero
Gatsibo,Rugarama,Gihuta,Agatare
Gatsibo,Rugarama,Gihuta,Gashenyi I
Gatsibo,Rugarama,Gihuta,Gashenyi Ii
Gatsibo,Rugarama,Gihuta,Ibare
Gatsibo,Rugarama,Gihuta,Ntende I
Gatsibo,Rugarama,Gihuta,Ntende Ii
Gatsibo,Rugarama,Gihuta,Nyagahanga
Gatsibo,Rugarama,Kanyangese,Agakiri
Gatsibo,Rugarama,Kanyangese,Akazinga
Gatsibo,Rugarama,Kanyangese,Amahoro
Gatsibo,Rugarama,Kanyangese,Cyampirita
Gatsibo,Rugarama,Kanyangese,Kabeza
Gatsibo,Rugarama,Kanyangese,Kanyangese
Gatsibo,Rugarama,Kanyangese,Munini
Gatsibo,Rugarama,Kanyangese,Nyabubare
Gatsibo,Rugarama,Kanyangese,Nyakariro
Gatsibo,Rugarama,Kanyangese,Rebero
Gatsibo,Rugarama,Kanyangese,Remera
Gatsibo,Rugarama,Kanyangese,Rugarama
Gatsibo,Rugarama,Kanyangese,Rugazi
Gatsibo,Rugarama,Kanyangese,Rwagitima
Gatsibo,Rugarama,Kanyangese,Rwunyu
Gatsibo,Rugarama,Kanyangese,Tetero
Gatsibo,Rugarama,Matare,Agakenyeri
Gatsibo,Rugarama,Matare,Akabare
Gatsibo,Rugarama,Matare,Bujumo
Gatsibo,Rugarama,Matare,Gitsimba I
Gatsibo,Rugarama,Matare,Gitsimba Ii
Gatsibo,Rugarama,Matare,Kabana
Gatsibo,Rugarama,Matare,Matare
Gatsibo,Rugarama,Matare,Nyagatare
Gatsibo,Rugarama,Matare,Nyarusambu
Gatsibo,Rugarama,Matare,Rebero
Gatsibo,Rugarama,Matare,Rwankuba
Gatsibo,Rugarama,Matunguru,Akabasanza
Gatsibo,Rugarama,Matunguru,Gatovu
Gatsibo,Rugarama,Matunguru,Kabeza
Gatsibo,Rugarama,Matunguru,Ngoma
Gatsibo,Rugarama,Matunguru,Nyabagendwa
Gatsibo,Rugarama,Matunguru,Nyamata
Gatsibo,Rugarama,Matunguru,Nyamirambo
Gatsibo,Rugarama,Matunguru,Nyenyeri
Gatsibo,Rugarama,Matunguru,Rambura
Gatsibo,Rugarama,Matunguru,Rushenyi
Gatsibo,Rugarama,Matunguru,Tungiro
Gatsibo,Rugarama,Remera,Akajevuba
Gatsibo,Rugarama,Remera,Gikoma
Gatsibo,Rugarama,Remera,Kanyiranzage
Gatsibo,Rugarama,Remera,Miko
Gatsibo,Rugarama,Remera,Rwamivu
Gatsibo,Rwimbogo,Kiburara,Isangano
Gatsibo,Rwimbogo,Kiburara,Kiburara
Gatsibo,Rwimbogo,Kiburara,Nyacyonga
Gatsibo,Rwimbogo,Kiburara,Rebero
