name,label,cell
12115,Nshuri,Gitengure
12116,Nyagasigati,Gitengure
12117,Agafaru,Nkoma
12118,Ibare,Nkoma
12119,Kabeza,Nkoma
12120,Kaduha,Nkoma
12121,Kigando,Nkoma
12122,Mutozo,Nkoma
12123,Nkoma,Nkoma
12124,Rugabano,Nkoma
12125,Runyinya,Nkoma
12126,Kabeza,Nyabitekeri
12127,Kabirizi,Nyabitekeri
12128,Kamate,Nyabitekeri
12129,Kangoma,Nyabitekeri
12130,Kiyovu,Nyabitekeri
12131,Munini,Nyabitekeri
12132,Agafaro,Nyagatoma
12133,Agasongero,Nyagatoma
12134,Akajevuba,Nyagatoma
12135,Kabusunzu,Nyagatoma
12136,Mutungisa,Nyagatoma
12137,Runyeri,Nyagatoma
12138,Gikoba,Shonga
12139,Nyakanoni,Shonga
12140,Nyakigando,Shonga
12141,Rwubuzizi,Shonga
12142,Shonga,Shonga
12143,Gakamba,Tabagwe
12144,Gasheshe,Tabagwe
12145,Kagarama,Tabagwe
12146,Nyenyeri,Tabagwe
12147,Tabagwe,Tabagwe
12148,Kabuye,Kigabiro
12149,Kigabiro,Kigabiro
12150,Maya,Kigabiro
12151,Munini,Kigabiro
12152,Rugarama,Kigabiro
12153,Byahi,Kimana
12154,Kagarama,Kimana
12155,Kimana,Kimana
12156,Rugarama,Kimana
12157,Buburankwi,Teme
12158,Giheta,Teme
12159,Kinunga,Teme
12160,Teme,Teme
12161,Gahara I,Viro
12162,Gahara Ii,Viro
12163,Kagogo,Viro
12164,Viro,Viro
12165,Gatare,Gatsibo
12166,Gatsibo,Gatsibo
12167,Hanika,Gatsibo
12168,Mukwiza,Gatsibo
12169,Munini,Gatsibo
12170,Nyakagarama,Gatsibo
12171,Nyamuduha,Gatsibo
12172,Nyarukoni,Gatsibo
12173,Rwimbogo,Gatsibo
12174,Manishya,Manishya
12175,Nyagahandagaza,Manishya
12176,Nyaruhanga,Manishya
12177,Nyarukoni,Manishya
12178,Rugarama,Manishya
12179,Kabuga,Mugera
12180,Kamasapfu,Mugera
12181,Karambo I,Mugera
12182,Kavumu,Mugera
12183,Kayisha,Mugera
12184,Kiraritsi,Mugera
12185,Mugera,Mugera
12186,Nyarukoni I,Mugera
12187,Rurama,Mugera
12188,Agakenyeri,Nyabicwamba
12189,Agakomeye,Nyabicwamba
12190,Agatoma,Nyabicwamba
12191,Gatungu,Nyabicwamba
12192,Kabashenda,Nyabicwamba
12193,Kaduha,Nyabicwamba
12194,Kigarama,Nyabicwamba
12195,Nyabiheke,Nyabicwamba
12196,Nyamuduha,Nyabicwamba
12197,Rucumbo,Nyabicwamba
12198,Rutovu,Nyabicwamba
12199,Ryabakame,Nyabicwamba
12200,Ryebare,Nyabicwamba
12201,Gitega,Nyagahanga
12202,Karama,Nyagahanga
12203,Kizinga,Nyagahanga
12204,Mangarama,Nyagahanga
12205,Nyagahanga,Nyagahanga
12206,Nyakibande,Nyagahanga
12207,Rugarama,Nyagahanga
12208,Rusenge,Nyagahanga
12209,Bukomane,Bukomane
12210,Muburembo,Bukomane
12211,Gakiri,Bukomane
12212,Gisaka,Bukomane
12213,Kigomero,Bukomane
12214,Mungaju,Bukomane
12215,Nyakayaga,Bukomane
12216,Mururema,Bukomane
12217,Rwagitima,Bukomane
12218,Ryarukaza,Bukomane
12219,Binunga,Cyabusheshe
12220,Cyabusheshe,Cyabusheshe
12221,Cyoto,Cyabusheshe
12222,Kigabiro,Cyabusheshe
12223,Kivuba,Cyabusheshe
12224,Nyarunazi,Cyabusheshe
12225,Rushashi,Cyabusheshe
12226,Gisharara ,Karubungo
12227,Isangano,Karubungo
12228,Kagugu,Karubungo
12229,Kamuhenda,Karubungo
12230,Karubungo,Karubungo
12231,Kinyange,Karubungo
12232,Nyagacyamo,Karubungo
12233,Nyarugarama,Karubungo
12234,Rugarama,Karubungo
12235,Rwamuhinga,Karubungo
12236,Sata,Karubungo
12237,Akibiraro,Mpondwa
12238,Akuruganda,Mpondwa
12239,Bukira,Mpondwa
12240,Bwiza,Mpondwa
12241,Gahama,Mpondwa
12242,Nyakabungo,Mpondwa
12243,Nyaruhanga,Mpondwa
12244,Ryabugenge,Mpondwa
12245,Tsima,Mpondwa
12246,Gahabo,Nyamirama
12247,Kagarama,Nyamirama
12248,Kinteko,Nyamirama
12249,Kwishaba,Nyamirama
12250,Minago,Nyamirama
12251,Mwanama,Nyamirama
12252,Nyabikenke,Nyamirama
12253,Nyamuraza,Nyamirama
12254,Nyarukombe,Nyamirama
12255,Rukiri,Nyamirama
12256,Rwinsanga,Nyamirama
12257,Gakiri,Rubira
12258,Gikuyu,Rubira
12259,Kavumu,Rubira
12260,Nyakabota,Rubira
12261,Nyakagarama,Rubira
12262,Nyamengo,Rubira
12263,Rugarama,Rubira
12264,Rurehe,Rubira
12265,Rwintama,Rubira
12266,Bihinga,Kabarore
12267,Kabarore I,Kabarore
12268,Kabaroreii,Kabarore
12269,Kabingo,Kabarore
12270,Gatoki,Kabeza
12271,Kabeza,Kabeza
12272,Mishenyi,Kabeza
12273,Ryanjeru,Kabeza
12274,Karenge,Karenge
12275,Mutarama,Karenge
12276,Nyarubuye,Karenge
12277,Kabare,Marimba
12278,Kanteri,Marimba
12279,Marimba,Marimba
12280,Nyarwanya,Marimba
12281,Rebero,Marimba
12282,Rutenderi,Marimba
12283,Rwimbogo,Marimba
12284,Kabeza,Nyabikiri
12285,Ngarama,Nyabikiri
12286,Nyabikiri,Nyabikiri
12287,Kibondo I,Simbwa
12288,Kibondo Ii,Simbwa
12289,Ruhuha,Simbwa
12290,Simbwa,Simbwa
12291,Busetsa,Busetsa
12292,Cyabuhimbiri,Busetsa
12293,Cyatoko,Busetsa
12294,Gitebwe,Busetsa
12295,Kaninga,Busetsa
12296,Kayenzi,Busetsa
12297,Kivugiza,Busetsa
12298,Nyarubuye,Busetsa
12299,Nyarusange,Busetsa
12300,Rugarama,Busetsa
12301,Rwikubo,Busetsa
12302,Tsima,Busetsa
12303,Bugarama,Gituza
12304,Gisiza,Gituza
12305,Kabacuzi,Gituza
12306,Kigara,Gituza
12307,Mpama,Gituza
12308,Nyakabare,Gituza
12309,Rwabihumbi,Gituza
12310,Gakeri,Kintu
12311,Jabiro,Kintu
12312,Kigando,Kintu
12313,Kirara,Kintu
12314,Nyakabungo,Kintu
12315,Rutoma,Kintu
12316,Ryabushogoro,Kintu
12317,Agatare,Nyagisozi
12318,Kageyo,Nyagisozi
12319,Kashango,Nyagisozi
12320,Kinyana,Nyagisozi
12321,Nyabukobero,Nyagisozi
12322,Nyagisozi,Nyagisozi
12323,Rukira,Nyagisozi
12324,Akagarama,Akabuga
12325,Akarambo,Akabuga
12326,Amataba,Akabuga
12327,Bushenyi,Akabuga
12328,Businde,Akabuga
12329,Kiramuruzi,Akabuga
12330,Kiyogori,Akabuga
12331,Nduba,Akabuga
12332,Ubuhoro,Akabuga
12333,Akabingo,Gakenke
12334,Akamasine,Gakenke
12335,Akurusizi,Gakenke
12336,Bwunyu,Gakenke
12337,Gatugunda,Gakenke
12338,Gipangu,Gakenke
12339,Kayita,Gakenke
12340,Nyakagarama,Gakenke
12341,Nyamarebe,Gakenke
12342,Rwagashyaba,Gakenke
12343,Umurehe,Gakenke
12344,Karuhura,Gakoni
12345,Kiyovu,Gakoni
12346,Kumana,Gakoni
12347,Kumunini,Gakoni
12348,Kumwiga,Gakoni
12349,Rwajembe,Gakoni
12350,Akabare,Nyabisindu
12351,Akabuga,Nyabisindu
12352,Akantunga,Nyabisindu
12353,Bushenyi,Nyabisindu
12354,Gahoko,Nyabisindu
12355,Gasave,Nyabisindu
12356,Gitunginka,Nyabisindu
12357,Itaba,Nyabisindu
12358,Karaba,Nyabisindu
12359,Nyagasambu,Nyabisindu
12360,Nyagashenyi,Nyabisindu
12361,Nyarusambu,Nyabisindu
12362,Rugenge,Nyabisindu
12363,Agatovu,Agakomeye
12364,Akabingo,Agakomeye
12365,Akingondo,Agakomeye
12366,Bishenyi,Agakomeye
12367,Bwiza,Agakomeye
12368,Isangano,Agakomeye
12369,Ishanti,Agakomeye
12370,Munanira,Agakomeye
12371,Muringa,Agakomeye
12372,Nyungwe,Agakomeye
12373,Ubutatu,Agakomeye
12374,Akabuye,Mbogo
12375,Akavumu,Mbogo
12376,Nyakabungo,Mbogo
12377,Nyakagarama,Mbogo
12378,Rebero,Mbogo
12379,Ryabihura,Mbogo
12380,Ryamuhuzi,Mbogo
12381,Akabagendo,Ndatemwa
12382,Akamamesa,Ndatemwa
12383,Akarambo,Ndatemwa
12384,Bidudu,Ndatemwa
12385,Gakunyu,Ndatemwa
12386,Gihinga,Ndatemwa
12387,Gorora,Ndatemwa
12388,Kabukungu,Ndatemwa
12389,Kanyonyomba,Ndatemwa
12390,Kigarama,Ndatemwa
12391,Kinunga,Ndatemwa
12392,Mataba,Ndatemwa
12393,Mishunzi,Ndatemwa
12394,Murehe,Ndatemwa
12395,Nyagashenyi,Ndatemwa
12396,Rubungo,Ndatemwa
12397,Rukungu,Ndatemwa
12398,Ryarugema,Ndatemwa
12399,Agatare,Rubona
12400,Akagarama,Rubona
12401,Amarende,Rubona
12402,Bwiza,Rubona
12403,Cyarutabira,Rubona
12404,Ihema,Rubona
12405,Iramba,Rubona
12406,Kigabiro,Rubona
12407,Kigoroba,Rubona
12408,Kinimba,Rubona
12409,Nyagasambu,Rubona
12410,Nyarurembo,Rubona
12411,Rubaya,Rubona
12412,Rubira,Rubona
12413,Ryakabucye,Rubona
12414,Ryanyiranyana,Rubona
12415,Tubindi,Rubona
12416,Agasharu ,Bibare
12417,Akabuga ,Bibare
12418,Akagasaro,Bibare
12419,Cyahafi,Bibare
12420,Cyarugira ,Bibare
12421,Cyaruhagazi ,Bibare
12422,Gasigati,Bibare
12423,Kinyaga,Bibare
12424,Maryohe,Bibare
12425,Mugogo,Bibare
12426,Musasa,Bibare
12427,Rutoma,Bibare
12428,Rwangendo,Bibare
12429,Agahama,Gakorokombe
12430,Agasharu,Gakorokombe
12431,Biniga,Gakorokombe
12432,Kinihira,Gakorokombe
12433,Nyarubuye,Gakorokombe
12434,Umunini,Gakorokombe
12435,Urubiri,Gakorokombe
12436,Urugarama,Gakorokombe
12437,Uwakibungo,Gakorokombe
12438,Agatagara,Mamfu
12439,Akabirizi,Mamfu
12440,Akamamana,Mamfu
12441,Akamatamu,Mamfu
12442,Akarengo,Mamfu
12443,Kamugenge,Mamfu
12444,Kaziga,Mamfu
12445,Ruhinga,Mamfu
12446,Rwanama,Mamfu
12447,Umunanira,Mamfu
12448,Gihembe,Rumuli
12449,Juga,Rumuli
12450,Kabeza,Rumuli
12451,Karama,Rumuli
12452,Kigarama,Rumuli
12453,Ntungamo,Rumuli
12454,Nyange,Rumuli
12455,Rwasama,Rumuli
12456,Rweza,Rumuli
12457,Umurambi,Rumuli
12458,Cyoga I,Taba
12459,Cyoga Ii,Taba
12460,Gahanga,Taba
12461,Gatare,Taba
12462,Kanyinya,Taba
12463,Karenge,Taba
12464,Matyazo,Taba
12465,Mayora,Taba
12466,Mwambaro,Taba
12467,Nshoro,Taba
12468,Rugarama,Taba
12469,Ruhenda,Taba
12470,Rususa,Taba
12471,Rwangendo,Taba
12472,Taba,Taba
12473,Agacyamo,Murambi
12474,Agasharu,Murambi
12475,Agatagara,Murambi
12476,Akamashya,Murambi
12477,Byimana,Murambi
12478,Kabarondo,Murambi
12479,Kabuga,Murambi
12480,Kigote,Murambi
12481,Kimironko,Murambi
12482,Kiniga,Murambi
12483,Mataba,Murambi
12484,Ryampunga,Murambi
12485,Urugarama ,Murambi
12486,Bweranyange,Nyamiyaga
12487,Kabeza,Nyamiyaga
12488,Kagenge,Nyamiyaga
12489,Kiniga,Nyamiyaga
12490,Runyinya,Nyamiyaga
12491,Akarambo,Rwankuba
12492,Akayenzi,Rwankuba
12493,Ikinyaga,Rwankuba
12494,Impanzi,Rwankuba
12495,Nyagasambu,Rwankuba
12496,Nyagatovu,Rwankuba
12497,Umwiga,Rwankuba
12498,Urugarama,Rwankuba
12499,Bushenyi,Rwimitereri
12500,Bweya,Rwimitereri
12501,Byimana,Rwimitereri
12502,Kibumba,Rwimitereri
12503,Kigote,Rwimitereri
12504,Kimondo,Rwimitereri
12505,Kinunga,Rwimitereri
12506,Nyakabanda,Rwimitereri
12507,Rugarama,Rwimitereri
12508,Akagerero,Bugamba
12509,Cyamuganga,Bugamba
12510,Kajevuba,Bugamba
12511,Kinihira,Bugamba
12512,Kinyinya,Bugamba
12513,Cyankondo,Karambi
12514,Kamuri,Karambi
12515,Karambi,Karambi
12516,Kimbugu,Karambi
12517,Mishenyi,Karambi
12518,Ruhuha,Karambi
12519,Rurama,Karambi
12520,Rushenyi,Karambi
12521,Ruziranyenzi,Karambi
12522,Rwagakara,Karambi
12523,Akabuga,Kigasha
12524,Akabuye,Kigasha
12525,Akagarama,Kigasha
12526,Akajevuba,Kigasha
12527,Byimana,Kigasha
12528,Cyabahima,Kigasha
12529,Cyahafi,Kigasha
12530,Gikundamvura,Kigasha
12531,Ikirongo,Kigasha
12532,Iperu,Kigasha
12533,Kinunga,Kigasha
12534,Kiyovu,Kigasha
12535,Kizunguruko,Kigasha
12536,Mbogo,Kigasha
12537,Nyagisa,Kigasha
12538,Nyantojo,Kigasha
12539,Rukombe,Kigasha
12540,Rurama,Kigasha
12541,Ruyonza,Kigasha
12542,Rwangingo,Kigasha
12543,Amahoro,Ngarama
12544,Gatungo,Ngarama
12545,Ibare,Ngarama
12546,Intsinzi,Ngarama
12547,Kabeho,Ngarama
12548,Kiyovu,Ngarama
12549,Rugarama,Ngarama
12550,Urukundo,Ngarama
12551,Burambira,Nyarubungo
12552,Kintarama,Nyarubungo
12553,Kivumu,Nyarubungo
12554,Murama,Nyarubungo
12555,Rugarama,Nyarubungo
12556,Ruhengeri,Nyarubungo
12557,Rutovu,Nyarubungo
12558,Rwiri,Nyarubungo
12559,Gatungo,Gitinda
12560,Isangano,Gitinda
12561,Kibimbiri,Gitinda
12562,Kintarama,Gitinda
12563,Kirehe,Gitinda
12564,Kiziba,Gitinda
12565,Nyabukingi,Gitinda
12566,Rushenyi,Gitinda
12567,Twegerane,Gitinda
12568,Bitaba,Kibare
12569,Bushashari,Kibare
12570,Bwicaro,Kibare
12571,Gashure,Kibare
12572,Gatyazo,Kibare
12573,Kagera,Kibare
12574,Kigarama,Kibare
12575,Kukabare,Kibare
12576,Murambi,Kibare
12577,Rugaragara,Kibare
12578,Kabuye,Mayange
12579,Kajevuba,Mayange
12580,Kamatamu,Mayange
12581,Mpangare I,Mayange
12582,Mpangare Ii,Mayange
12583,Neke,Mayange
12584,Nyarubuye,Mayange
12585,Rweza,Mayange
12586,Gishikiri,Murambi
12587,Kabeza,Murambi
12588,Kagarama,Murambi
12589,Kanyinya,Murambi
12590,Mubirembo,Murambi
12591,Munanira,Murambi
12592,Rukoma,Murambi
12593,Rusenge,Murambi
12594,Umugamba,Murambi
12595,Byimana,Nyagitabire
12596,Kabudogo,Nyagitabire
12597,Kamiseke,Nyagitabire
12598,Kamurara,Nyagitabire
12599,Kibatsi,Nyagitabire
12600,Kuwingeri,Nyagitabire
12601,Mataba,Nyagitabire
12602,Mpashani,Nyagitabire
12603,Nyamikamba,Nyagitabire
12604,Par-chance,Nyagitabire
12605,Rwintare,Nyagitabire
12606,Burembo,Nyamirama
12607,Butumba,Nyamirama
12608,Cyanyanoga,Nyamirama
12609,Kabuga,Nyamirama
12610,Nyakabungo,Nyamirama
12611,Nyamiyaga,Nyamirama
12612,Rugarama,Nyamirama
12613,Rugogwe,Nyamirama
12614,Abanyangeyo,Bushobora
12615,Agasenga,Bushobora
12616,Akagarama I,Bushobora
12617,Akagarama Ii,Bushobora
12618,Akamabuye,Bushobora
12619,Akankusi,Bushobora
12620,Gumino,Bushobora
12621,Nyagatabire,Bushobora
12622,Rwagitima,Bushobora
12623,Akabuga,Butiruka
12624,Gasabo,Butiruka
12625,Icyerekezo,Butiruka
12626,Urushenyi,Butiruka
12627,Akabuga,Kigabiro
12628,Amataba,Kigabiro
12629,Byimana,Kigabiro
12630,Kanyinya,Kigabiro
12631,Kigabiro,Kigabiro
12632,Runyinya,Kigabiro
12633,Rwamusaro,Kigabiro
12634,Rwikubo,Kigabiro
12635,Ryarutsinzi,Kigabiro
12636,Akababito,Nyagakombe
12637,Karufuri,Nyagakombe
12638,Nyakanga,Nyagakombe
12639,Nyamarebe,Nyagakombe
12640,Nyaruhoko,Nyagakombe
12641,Akagarama,Rurenge
12642,Butinza,Rurenge
12643,Kagunga,Rurenge
12644,Kibenga,Rurenge
12645,Nyagasozi,Rurenge
12646,Rubare,Rurenge
12647,Rugarama,Rurenge
12648,Rurenge,Rurenge
12649,Cyeru,Rwarenga
12650,Kabuye,Rwarenga
12651,Kagasha,Rwarenga
12652,Kigarama,Rwarenga
12653,Nyamugari,Rwarenga
12654,Nyarubuye,Rwarenga
12655,Rushenyi,Rwarenga
12656,Umunini,Rwarenga
12657,Akenene,Bugarama
12658,Kabare,Bugarama
12659,Nyagasiga,Bugarama
12660,Rebero,Bugarama
12661,Agatare,Gihuta
12662,Gashenyi I,Gihuta
12663,Gashenyi Ii,Gihuta
12664,Ibare,Gihuta
12665,Ntende I,Gihuta
12666,Ntende Ii,Gihuta
12667,Nyagahanga,Gihuta
12668,Agakiri,Kanyangese
12669,Akazinga,Kanyangese
12670,Amahoro,Kanyangese
12671,Cyampirita,Kanyangese
12672,Kabeza,Kanyangese
12673,Kanyangese,Kanyangese
12674,Munini,Kanyangese
12675,Nyabubare,Kanyangese
12676,Nyakariro,Kanyangese
12677,Rebero,Kanyangese
12678,Remera,Kanyangese
12679,Rugarama,Kanyangese
12680,Rugazi,Kanyangese
12681,Rwagitima,Kanyangese
12682,Rwunyu,Kanyangese
12683,Tetero,Kanyangese
12684,Agakenyeri,Matare
12685,Akabare,Matare
12686,Bujumo,Matare
12687,Gitsimba I,Matare
12688,Gitsimba Ii,Matare
12689,Kabana,Matare
12690,Matare,Matare
12691,Nyagatare,Matare
12692,Nyarusambu,Matare
12693,Rebero,Matare
12694,Rwankuba,Matare
12695,Akabasanza,Matunguru
12696,Gatovu,Matunguru
12697,Kabeza,Matunguru
12698,Ngoma,Matunguru
12699,Nyabagendwa,Matunguru
12700,Nyamata,Matunguru
12701,Nyamirambo,Matunguru
12702,Nyenyeri,Matunguru
12703,Rambura,Matunguru
12704,Rushenyi,Matunguru
12705,Tungiro,Matunguru
12706,Akajevuba,Remera
12707,Gikoma,Remera
12708,Kanyiranzage,Remera
12709,Miko,Remera
12710,Rwamivu,Remera
12711,Isangano,Kiburara
12712,Kiburara,Kiburara
12713,Nyacyonga,Kiburara
12714,Rebero,Kiburara
12715,Rubirizi,Kiburara
12716,Rugando,Kiburara
12717,Gikobwa,Munini
12718,Humure,Munini
12719,Kabeza,Munini
12720,Marembo,Munini
12721,Mucucu,Munini
12722,Munini,Munini
12723,Nyamwiza,Munini
12724,Rweza,Munini
12725,Rwinyana,Munini
12726,Akajevuba,Nyamatete
12727,Gashenyi,Nyamatete
12728,Gihunika,Nyamatete
12729,Gitega,Nyamatete
12730,Kabeza,Nyamatete
12731,Kagugu,Nyamatete
12732,Kidugudu,Nyamatete
12733,Kiyovu,Nyamatete
12734,Nyamatete,Nyamatete
12735,Rurembo,Nyamatete
12736,Rwimbogo,Nyamatete
12737,Rwiminazi,Nyamatete
12738,Umurego,Nyamatete
12739,Akamahoro,Rwikiniro
12740,Byimana,Rwikiniro
12741,Isangano,Rwikiniro
12742,Kabusunzu,Rwikiniro
12743,Karambi,Rwikiniro
12744,Kinunga,Rwikiniro
12745,Ndama I,Rwikiniro
12746,Ndama Ii,Rwikiniro
12747,Nyamabuye,Rwikiniro
12748,Rukomo,Rwikiniro
12749,Rwikiniro I,Rwikiniro
12750,Rwikiniro Ii,Rwikiniro
12751,Gisenga,Juru
12752,Juru,Juru
12753,Kamudongo,Juru
12754,Kimana,Juru
12755,Kwisoko,Juru
12756,Mikinga,Juru
12757,Miyaga,Juru
12758,Musimbi,Juru
12759,Nyabombe,Juru
12760,Nyabugogo,Juru
12761,Nyakabungo,Juru
12762,Rubariro,Juru
12763,Akabare,Kahi
12764,Nyamiyaga,Kahi
12765,Rukore,Kahi
12766,Tsima,Kahi
12767,Uruhuha,Kahi
12768,Kabuye,Kiyenzi
12769,Kinyinya,Kiyenzi
12770,Kiyenzi,Kiyenzi
12771,Nyagahandagaza,Kiyenzi
12772,Nyirampaca,Kiyenzi
12773,Akabahizi,Urugarama
12774,Akabeza,Urugarama
12775,Akamuyenzi,Urugarama
12776,Akimpara,Urugarama
12777,Buyanja,Urugarama
12778,Ibiza,Urugarama
12779,Myatano,Urugarama
12780,Nyagitabire,Urugarama
12781,Rwinkuba,Urugarama
12782,Umwiga,Urugarama
12783,Urugarama,Urugarama
12784,Videwo,Urugarama
12785,Kabeza,Cyarubare
12786,Kacyiru,Cyarubare
12787,Kanyetonga,Cyarubare
12788,Kibimba,Cyarubare
12789,Kiburara,Cyarubare
12790,Mahumbezi,Cyarubare
12791,Nyagakonji,Cyarubare
12792,Rukagati,Cyarubare
12793,Rwabarema,Cyarubare
12794,Rwakavuna,Cyarubare
12795,Umunini,Cyarubare
12796,Umuremampango,Cyarubare
12797,Umuyenzi,Cyarubare
12798,Gahombya,Gitara
12799,Kagumiro,Gitara
12800,Kajevuba,Gitara
12801,Kazeneza,Gitara
12802,Mubuga,Gitara
12803,Rugunga,Gitara
12804,Duterimbere,Kirehe
12805,Gahama,Kirehe
12806,Gikombe,Kirehe
12807,Kabatinya,Kirehe
12808,Kabuhome,Kirehe
12809,Kanyirabuki,Kirehe
12810,Matahiro,Kirehe
12811,Nyabiyenzi,Kirehe
12812,Rompuwe,Kirehe
12813,Rushenyi,Kirehe
12814,Rwagatera,Kirehe
12815,Bara,Rubimba
12816,Buhabwa,Rubimba
12817,Kabarungu,Rubimba
12818,Kabeza,Rubimba
12819,Kamuhabura,Rubimba
12820,Nyarusange,Rubimba
12821,Rwamushoma,Rubimba
12822,Bwatampama,Rubumba
12823,Gakenyeri,Rubumba
12824,Gakoma,Rubumba
12825,Gishyoza,Rubumba
12826,Kibimba,Rubumba
12827,Kibuye,Rubumba
12828,Ntungamo,Rubumba
12829,Nyabugogo,Rubumba
12830,Busindu,Cyabajwa
12831,Cyabajwa,Cyabajwa
12832,Kabarondo,Cyabajwa
12833,Murenge,Cyabajwa
12834,Nkuba I,Cyabajwa
12835,Nkuba Ii,Cyabajwa
12836,Rugwagwa,Cyabajwa
12837,Rutagara,Cyabajwa
12838,Agashikiri,Cyinzovu
12839,Akinyenyeri,Cyinzovu
12840,Bitoma,Cyinzovu
12841,Cyinzovu,Cyinzovu
12842,Gihuke,Cyinzovu
12843,Munini,Cyinzovu
12844,Nyabisenga,Cyinzovu
12845,Nyakabungo,Cyinzovu
12846,Rugarama ,Cyinzovu
12847,Rugazi,Cyinzovu
12848,Rurenge,Cyinzovu
12849,Rwakigeri,Cyinzovu
12850,Agasharu,Kabura
12851,Agatare,Kabura
12852,Akagarama,Kabura
12853,Gashonyi,Kabura
12854,Gisoro,Kabura
12855,Kabeza,Kabura
12856,Kabuye,Kabura
12857,Kanyegenyege,Kabura
12858,Murambi,Kabura
12859,Nyabikenke I,Kabura
12860,Nyabikenke Ii,Kabura
12861,Rubira,Kabura
12862,Butobagire,Rusera
12863,Rurama,Rusera
12864,Rusera,Rusera
12865,Rutagara Centre ,Rusera
12866,Umucyo,Rusera
12867,Abemeramahoro,Bwiza
12868,Abisunganye,Bwiza
12869,Amizero,Bwiza
12870,Karambarara,Bwiza
12871,Kinyemera,Bwiza
12872,Akabuga,Kayonza
12873,Buhonde,Kayonza
12874,Cyeru,Kayonza
12875,Gakurazo,Kayonza
12876,Gasogororo,Kayonza
12877,Gatebe,Kayonza
12878,Kabungo,Kayonza
12879,Kayonza Centre,Kayonza
12880,Kivugiza,Kayonza
12881,Miyange,Kayonza
12882,Munazi,Kayonza
12883,Akabuga,Mburabuturo
12884,Akarugangare,Mburabuturo
12885,Bwingeyo,Mburabuturo
12886,Gihima,Mburabuturo
12887,Kinunga,Mburabuturo
12888,Mburabuturo,Mburabuturo
12889,Akabeza,Nyagatovu
12890,Akamarara,Nyagatovu
12891,Akamayange,Nyagatovu
12892,Akanyinya,Nyagatovu
12893,Gatagara,Nyagatovu
12894,Iragwe,Nyagatovu
12895,Irebero,Nyagatovu
12896,Nyagatovu,Nyagatovu
12897,Gikumba,Rugendabari
12898,Kanyamasha,Rugendabari
12899,Karambo I,Rugendabari
12900,Karambo Ii,Rugendabari
12901,Nyakagarama,Rugendabari
12902,Rugendabari,Rugendabari
12903,Rutare,Rugendabari
12904,Bweramvura,Bunyentongo
12905,Gahengeri,Bunyentongo
12906,Gisunzu,Bunyentongo
12907,Kabeza,Bunyentongo
12908,Kagarama,Bunyentongo
12909,Mpilindi,Bunyentongo
12910,Nyamabuye,Bunyentongo
12911,Shyanda,Bunyentongo
12912,Gihazo,Muko
12913,Karama,Muko
12914,Ngoma,Muko
12915,Rebezo,Muko
12916,Rugarama,Muko
12917,Bubindi,Murama
12918,Kajevuba,Murama
12919,Murama,Murama
12920,Rusaro,Murama
12921,Rwabugengeri,Murama
12922,Busasamana,Nyakanazi
12923,Nyagahinga,Nyakanazi
12924,Nyakanazi,Nyakanazi
12925,Rugazi,Nyakanazi
12926,Rurenge,Nyakanazi
12927,Bicumbi,Rusave
12928,Bwinyana,Rusave
12929,Byimana,Rusave
12930,Gasutamo,Rusave
12931,Kinyinya,Rusave
12932,Seresi,Rusave
12933,Buhabwa,Buhabwa
12934,Cyamburara,Buhabwa
12935,Gakoma,Buhabwa
12936,Miyaga,Buhabwa
12937,Mucucu,Buhabwa
12938,Murundi,Buhabwa
12939,Akamina,Karambi
12940,Bugarura,Karambi
12941,Gafunzo,Karambi
12942,Kabana,Karambi
12943,Kabuga,Karambi
12944,Karambi,Karambi
12945,Kiyovu,Karambi
12946,Ngumeri I,Karambi
12947,Ngumeri Ii,Karambi
12948,Nyagashanga,Karambi
12949,Nyamirama,Karambi
12950,Rugunga,Karambi
12951,Rukoyoyo,Karambi
12952,Rumuri,Karambi
12953,Rushenyi,Karambi
12954,Rwasama ,Karambi
12955,Rwinsheke I,Karambi
12956,Rwinsheke Ii,Karambi
12957,Kayongo,Murundi
12958,Kibari,Murundi
12959,Kinyana,Murundi
12960,Macuba,Murundi
12961,Nyanga,Murundi
12962,Rucaca,Murundi
12963,Akanyerezo,Ryamanyoni
12964,Cyandorimana,Ryamanyoni
12965,Kabingo,Ryamanyoni
12966,Kaneke,Ryamanyoni
12967,Kanyegera,Ryamanyoni
12968,Ngarama,Ryamanyoni
12969,Nyabugando,Ryamanyoni
12970,Rwakabanda,Ryamanyoni
12971,Rwinyambo,Ryamanyoni
12972,Ryakirenzi I,Ryamanyoni
12973,Ryakirenzi Ii,Ryamanyoni
12974,Ryamanyoni,Ryamanyoni
12975,Ubwiza,Ryamanyoni
12976,Gisunzu,Kageyo
12977,Kiyonza,Kageyo
12978,Ndago,Kageyo
12979,Rugeyo,Kageyo
12980,Rwisirabo I,Kageyo
12981,Rwisirabo II,Kageyo
12982,Sebasengo,Kageyo
12983,Agahiza,Migera
12984,Murori,Migera
12985,Mwiri,Migera
12986,Nyakagarama,Migera
12987,Umutekano,Migera
12988,Gasarabwayi,Nyamugari
12989,Kabeza,Nyamugari
12990,Kabukeye,Nyamugari
12991,Kigarama,Nyamugari
12992,Ruhoroba,Nyamugari
12993,Rwazana,Nyamugari
12994,Ryamutumo,Nyamugari
12995,Gitega,Nyawera
12996,Muhozi,Nyawera
12997,Murehe,Nyawera
12998,Nyakabungo,Nyawera
